TransactionDate,Description,Category,AmountUSD,Balance,TransactionClassification,MerchantClassification,NormalizedEntity,TransactionName,IsCreditCardExpense,Reason,Confidence,RuleHit
2025-03-24,99achr0016706780001 11/19/2024 ach adjustment,Refunds,5800.0,,Other,Other,Other,99achr0016706780001 11/19/2024 ach adjustment,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-05-08,trader joe's,General Expenses,-25.83,,Other,Other,Other,trader joe's,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-09-12,trader joe's,General Expenses,-47.37,,Other,Other,Other,trader joe's,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-10-29,venmo,General Expenses,-370.0,,Other,Other,Other,venmo,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-10-29,venmo,General Expenses,-240.0,,Other,Other,Other,venmo,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-11-05,venmo,General Expenses,-370.0,,Other,Other,Other,venmo,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-11-12,venmo,General Expenses,-330.0,,Other,Other,Other,venmo,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-11-13,venmo,General Expenses,-370.0,,Other,Other,Other,venmo,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-11-19,venmo,General Expenses,-370.0,,Other,Other,Other,venmo,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-11-26,venmo,General Expenses,-275.0,,Other,Other,Other,venmo,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-11-26,venmo,General Expenses,-370.0,,Other,Other,Other,venmo,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-12-02,venmo,General Expenses,-300.0,,Other,Other,Other,venmo,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-12-05,venmo,General Expenses,-370.0,,Other,Other,Other,venmo,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-12-10,venmo,General Expenses,-2500.0,,Other,Other,Other,venmo,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-12-10,venmo,General Expenses,-300.0,,Other,Other,Other,venmo,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-12-12,venmo,General Expenses,-370.0,,Other,Other,Other,venmo,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-12-17,venmo,General Expenses,-370.0,,Other,Other,Other,venmo,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-11-08,verizon wireless,Operating Expenses,-425.54,,Other,Other,Other,verizon wireless,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-11-13,verizon wireless,Operating Expenses,-130.39,,Other,Other,Other,verizon wireless,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-12-10,verizon wireless,Operating Expenses,-438.62,,Other,Other,Other,verizon wireless,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-12-13,verizon wireless,Operating Expenses,-130.39,,Other,Other,Other,verizon wireless,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-01-08,verizon wireless,Operating Expenses,-491.57,,Other,Other,Other,verizon wireless,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-01-14,verizon wireless,Operating Expenses,-390.39,,Other,Other,Other,verizon wireless,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-02-10,verizon wireless,Operating Expenses,-469.15,,Other,Other,Other,verizon wireless,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-02-13,verizon wireless,General Expenses,-330.39,,Other,Other,Other,verizon wireless,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-03-10,verizon wireless,Operating Expenses,-475.92,,Other,Other,Other,verizon wireless,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-03-13,verizon wireless,General Expenses,-550.39,,Other,Other,Other,verizon wireless,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-04-08,verizon wireless,Operating Expenses,-475.92,,Other,Other,Other,verizon wireless,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-04-14,verizon wireless,Operating Expenses,-112.06,,Other,Other,Other,verizon wireless,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-05-08,verizon wireless,General Expenses,-491.37,,Other,Other,Other,verizon wireless,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-05-13,verizon wireless,Operating Expenses,-112.06,,Other,Other,Other,verizon wireless,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-06-09,verizon wireless,Operating Expenses,-482.57,,Other,Other,Other,verizon wireless,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-06-13,verizon wireless,Operating Expenses,-732.06,,Other,Other,Other,verizon wireless,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-08,verizon wireless,General Expenses,-482.57,,Other,Other,Other,verizon wireless,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-14,verizon wireless,Operating Expenses,-592.06,,Other,Other,Other,verizon wireless,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-08,verizon wireless,General Expenses,-482.43,,Other,Other,Other,verizon wireless,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-13,verizon wireless,Operating Expenses,-772.06,,Other,Other,Other,verizon wireless,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-09-08,verizon wireless,Operating Expenses,-1075.32,,Other,Other,Other,verizon wireless,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-09-15,verizon wireless,Operating Expenses,-824.96,,Other,Other,Other,verizon wireless,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-10-08,verizon wireless,Operating Expenses,-514.71,,Other,Other,Other,verizon wireless,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-10-14,verizon wireless,Operating Expenses,-1023.6,,Other,Other,Other,verizon wireless,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-11-06,walmart,Revenue,770.53,,Other,Other,Other,walmart,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-11-20,walmart,Revenue,102.85,,Other,Other,Other,walmart,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-12-04,walmart,Revenue,224.37,,Other,Other,Other,walmart,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-12-18,walmart,Revenue,670.17,,Other,Other,Other,walmart,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-01-02,walmart,Revenue,285.78,,Other,Other,Other,walmart,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-01-15,walmart,Revenue,128.18,,Other,Other,Other,walmart,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-01-29,walmart,Revenue,377.22,,Other,Other,Other,walmart,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-02-12,walmart,Revenue,193.56,,Other,Other,Other,walmart,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-02-26,walmart,Revenue,285.51,,Other,Other,Other,walmart,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-03-12,walmart,Revenue,186.0,,Other,Other,Other,walmart,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-03-26,walmart,Revenue,316.84,,Other,Other,Other,walmart,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-04-09,walmart,Revenue,91.72,,Other,Other,Other,walmart,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-04-23,walmart,Revenue,108.19,,Other,Other,Other,walmart,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-05-07,walmart,Revenue,133.79,,Other,Other,Other,walmart,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-05-21,walmart,Revenue,261.29,,Other,Other,Other,walmart,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-06-18,walmart,Revenue,265.06,,Other,Other,Other,walmart,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-02,walmart,Revenue,752.85,,Other,Other,Other,walmart,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-16,walmart,Revenue,216.67,,Other,Other,Other,walmart,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-31,walmart,Revenue,551.87,,Other,Other,Other,walmart,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-13,walmart,Revenue,212.38,,Other,Other,Other,walmart,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-20,walmart,General Expenses,-12.96,,Other,Other,Other,walmart,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-27,walmart,Revenue,151.26,,Other,Other,Other,walmart,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-09-10,walmart,Revenue,543.8,,Other,Other,Other,walmart,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-09-24,walmart,Revenue,336.67,,Other,Other,Other,walmart,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-10-22,walmart,Revenue,409.61,,Other,Other,Other,walmart,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-12-23,web authorized pmt 8063-1hioosut,General Expenses,-3990.65,,Other,Other,Other,web authorized pmt 8063-1hioosut,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-01-23,web authorized pmt 8063-1hioosut,General Expenses,-4698.58,,Other,Other,Other,web authorized pmt 8063-1hioosut,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-02-18,web authorized pmt 8063-1hioosut,General Expenses,-2814.02,,Other,Other,Other,web authorized pmt 8063-1hioosut,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-03-05,web authorized pmt 8063-1hioosut,General Expenses,-1949.29,,Other,Other,Other,web authorized pmt 8063-1hioosut,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-03-24,web authorized pmt 8063-1hioosut,General Expenses,-4042.62,,Other,Other,Other,web authorized pmt 8063-1hioosut,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-04-23,web authorized pmt 8063-1hioosut,General Expenses,-6900.51,,Other,Other,Other,web authorized pmt 8063-1hioosut,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-05-23,web authorized pmt 8063-1hioosut,General Expenses,-2642.33,,Other,Other,Other,web authorized pmt 8063-1hioosut,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-23,web authorized pmt 8063-1hioosut,General Expenses,-3126.37,,Other,Other,Other,web authorized pmt 8063-1hioosut,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-26,web authorized pmt 8063-1hioosut,General Expenses,-3369.43,,Other,Other,Other,web authorized pmt 8063-1hioosut,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-09-24,web authorized pmt 8063-1hioosut,General Expenses,-3035.52,,Other,Other,Other,web authorized pmt 8063-1hioosut,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-09-30,web authorized pmt 8063-1hioosut,General Expenses,-5304.77,,Other,Other,Other,web authorized pmt 8063-1hioosut,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-03-06,web authorized pmt chase credit crd,Credit Cards,-386.18,,Other,Other,Other,web authorized pmt chase credit crd,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-04-09,web authorized pmt chase credit crd,Credit Cards,-49185.53,,Other,Other,Other,web authorized pmt chase credit crd,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-04-09,web authorized pmt chase credit crd,Credit Cards,-36734.75,,Other,Other,Other,web authorized pmt chase credit crd,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-05-21,web authorized pmt chase credit crd,Credit Cards,-50188.33,,Other,Other,Other,web authorized pmt chase credit crd,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-05-22,web authorized pmt chase credit crd,Credit Cards,-36845.27,,Other,Other,Other,web authorized pmt chase credit crd,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-25,web authorized pmt chase credit crd,Credit Cards,-37171.84,,Other,Other,Other,web authorized pmt chase credit crd,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-25,web authorized pmt chase credit crd,Credit Cards,-60288.63,,Other,Other,Other,web authorized pmt chase credit crd,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-11-21,web authorized pmt choice admin,Legal & Professional Services,-11442.31,,Other,Other,Other,web authorized pmt choice admin,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-12-23,web authorized pmt choice admin,Legal & Professional Services,-7906.49,,Other,Other,Other,web authorized pmt choice admin,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-01-22,web authorized pmt choice admin,Legal & Professional Services,-7906.49,,Other,Other,Other,web authorized pmt choice admin,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-02-21,web authorized pmt choice admin,Legal & Professional Services,-7906.49,,Other,Other,Other,web authorized pmt choice admin,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-03-21,web authorized pmt choice admin,Legal & Professional Services,-7906.49,,Other,Other,Other,web authorized pmt choice admin,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-04-22,web authorized pmt choice admin,Legal & Professional Services,-7906.49,,Other,Other,Other,web authorized pmt choice admin,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-05-21,web authorized pmt choice admin,Legal & Professional Services,-7906.49,,Other,Other,Other,web authorized pmt choice admin,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-06-24,web authorized pmt choice admin,Legal & Professional Services,-8522.67,,Other,Other,Other,web authorized pmt choice admin,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-22,web authorized pmt choice admin,Legal & Professional Services,-8522.67,,Other,Other,Other,web authorized pmt choice admin,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-09-02,web authorized pmt choice admin,Legal & Professional Services,-13011.11,,Other,Other,Other,web authorized pmt choice admin,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-09-23,web authorized pmt choice admin,Legal & Professional Services,-8348.4,,Other,Other,Other,web authorized pmt choice admin,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-10-21,web authorized pmt choice admin,Legal & Professional Services,-8864.15,,Other,Other,Other,web authorized pmt choice admin,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-09-16,web authorized pmt common thread co,Legal & Professional Services,-1250.0,,Other,Other,Other,web authorized pmt common thread co,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-11-19,web authorized pmt commwlthofpapath,Operating Expenses,-1376.79,,Other,Other,Other,web authorized pmt commwlthofpapath,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
